0	14.8069
1	8.79828
2	6.43777
3	7.08155
4	7.29614
5	7.08155
6	6.86695
7	7.29614
8	7.51073
9	6.65236
10	7.08155
11	7.29614
12	6.86695
13	7.29614
14	6.86695
15	6.00858
16	6.43777
17	6.86695
18	6.86695
19	6.43777
20	6.86695
21	6.43777
22	6.86695
23	6.86695
24	6.43777
25	6.43777
26	6.43777
27	6.43777
28	7.29614
29	7.08155
30	6.22318
31	6.86695
32	7.51073
33	6.00858
34	6.86695
35	6.86695
36	6.86695
37	6.43777
38	6.86695
39	6.43777
40	6.86695
41	6.43777
42	6.86695
43	6.86695
44	6.00858
45	6.43777
46	6.86695
47	6.43777
48	6.86695
49	6.43777
50	6.43777
51	6.86695
52	5.79399
53	6.86695
54	6.43777
55	7.51073
56	6.86695
57	6.43777
58	6.86695
59	6.86695
60	6.43777
61	6.86695
62	6.86695
63	6.00858
64	6.86695
65	6.86695
66	6.43777
67	6.43777
68	6.86695
69	6.43777
70	7.29614
71	6.43777
72	6.00858
73	6.86695
74	6.43777
75	7.51073
76	6.22318
77	6.43777
78	6.86695
79	6.00858
80	7.29614
81	7.08155
82	6.86695
83	5.79399
84	6.43777
85	7.29614
86	6.43777
87	6.43777
88	6.43777
89	6.86695
90	6.86695
91	6.00858
92	6.43777
93	7.93991
94	6.22318
95	6.43777
96	6.86695
97	6.00858
98	6.86695
99	6.43777
100	6.43777
101	6.86695
102	6.43777
103	7.51073
104	6.43777
105	6.22318
106	6.00858
107	6.43777
108	7.72532
109	6.00858
110	6.43777
111	7.29614
112	6.43777
113	6.43777
114	6.86695
115	6.43777
116	7.51073
117	6.00858
118	5.79399
119	6.86695
120	6.43777
121	6.86695
122	6.00858
123	7.51073
124	6.86695
125	5.79399
126	7.29614
127	6.43777
128	6.43777
129	6.43777
130	6.43777
131	7.08155
132	5.79399
133	6.86695
134	6.43777
135	6.86695
136	6.86695
137	6.43777
138	7.93991
139	6.86695
140	6.43777
141	5.79399
142	6.86695
143	7.51073
144	5.36481
145	6.86695
146	7.08155
147	6.86695
148	6.22318
149	6.65236
150	6.86695
151	6.22318
152	6.00858
153	6.86695
154	6.43777
155	6.86695
156	6.86695
157	6.43777
158	6.00858
159	6.86695
160	7.08155
161	5.79399
162	7.29614
163	6.43777
164	6.43777
165	6.43777
166	7.51073
167	6.43777
168	6.22318
169	6.86695
170	6.43777
171	6.43777
172	6.86695
173	6.00858
174	6.86695
175	6.86695
176	6.43777
177	7.93991
178	6.43777
179	6.43777
180	6.86695
181	6.43777
182	7.51073
183	5.79399
184	6.22318
185	7.08155
186	6.22318
187	6.86695
188	7.08155
189	6.86695
190	5.79399
191	6.86695
192	6.43777
193	7.51073
194	5.79399
195	6.86695
196	6.43777
197	7.08155
198	6.43777
199	6.22318
200	6.43777
201	7.93991
202	6.00858
203	5.79399
204	6.86695
205	6.00858
206	7.51073
207	6.86695
208	5.79399
209	6.43777
210	6.86695
211	7.08155
212	6.43777
213	6.86695
214	5.79399
215	7.51073
216	5.36481
217	6.43777
218	6.86695
219	6.43777
220	7.08155
221	6.86695
222	6.22318
223	6.00858
224	7.29614
225	6.43777
226	6.43777
227	6.86695
228	7.08155
229	5.36481
230	7.29614
231	6.43777
232	6.43777
233	6.43777
234	6.43777
235	6.86695
236	6.43777
237	7.93991
238	6.43777
239	6.22318
240	6.43777
241	6.43777
242	6.86695
243	7.08155
244	6.43777
245	6.22318
246	6.65236
247	6.86695
248	5.79399
249	6.43777
250	6.86695
251	6.43777
252	7.08155
253	6.86695
254	5.36481
255	6.43777
256	6.86695
257	6.43777
258	6.86695
259	6.00858
260	6.86695
261	7.08155
262	6.22318
263	6.86695
264	7.51073
265	5.79399
266	7.51073
267	6.22318
268	7.08155
269	5.79399
270	6.43777
271	6.86695
272	6.43777
273	6.86695
274	7.08155
275	5.79399
276	7.51073
277	6.22318
278	6.00858
279	6.86695
280	6.86695
281	7.08155
282	6.86695
283	6.43777
284	6.22318
285	6.43777
286	6.86695
287	6.43777
288	7.51073
289	6.00858
290	6.43777
291	6.86695
292	6.22318
293	6.43777
294	6.86695
295	6.43777
296	7.51073
297	6.22318
298	6.86695
299	7.08155
300	5.79399
301	6.86695
302	6.43777
303	6.43777
304	7.51073
305	5.79399
306	6.43777
307	7.29614
308	6.43777
309	6.86695
310	7.08155
311	6.22318
312	7.51073
313	5.79399
314	7.29614
315	6.43777
316	6.43777
317	6.86695
318	6.43777
319	7.51073
320	6.00858
321	6.86695
322	5.79399
323	6.86695
324	6.43777
325	6.65236
326	5.79399
327	6.43777
328	7.72532
329	6.43777
330	6.43777
331	7.08155
332	5.79399
333	6.86695
334	6.00858
335	6.86695
336	6.43777
337	6.86695
338	6.43777
339	7.08155
340	6.22318
341	6.86695
342	6.00858
343	6.86695
344	6.43777
345	7.08155
346	7.29614
347	5.79399
348	6.00858
349	6.86695
350	6.86695
351	7.51073
352	6.22318
353	6.86695
354	6.43777
355	6.00858
356	7.51073
357	6.43777
358	6.86695
359	5.79399
360	6.86695
361	7.08155
362	6.43777
363	6.65236
364	6.00858
365	7.29614
366	6.43777
367	7.51073
368	6.22318
369	6.43777
370	6.00858
371	6.86695
372	6.86695
373	7.08155
374	6.22318
375	6.43777
376	6.43777
377	6.43777
378	6.86695
379	7.08155
380	6.43777
381	6.43777
382	5.79399
383	6.86695
384	6.86695
385	6.43777
386	7.08155
387	6.22318
388	7.51073
389	5.79399
390	6.43777
391	7.51073
392	5.36481
393	6.86695
394	7.51073
395	5.36481
396	6.86695
397	6.86695
398	6.43777
399	6.86695
400	6.86695
401	6.86695
402	6.43777
403	7.51073
404	6.22318
405	6.00858
406	6.86695
407	7.08155
408	5.36481
409	6.43777
410	7.29614
411	6.65236
412	6.86695
413	6.43777
414	6.22318
415	6.86695
416	6.43777
417	6.43777
418	6.43777
419	6.86695
420	6.43777
421	7.51073
422	6.43777
423	6.43777
424	5.79399
425	7.29614
426	6.43777
427	6.86695
428	7.08155
429	5.36481
430	6.43777
431	6.86695
432	7.08155
433	5.79399
434	6.43777
435	6.43777
436	6.86695
437	6.86695
438	6.86695
439	7.08155
440	5.79399
441	6.86695
442	6.43777
443	6.86695
444	6.43777
445	7.08155
446	6.86695
447	6.22318
448	6.00858
449	6.86695
450	6.86695
451	6.43777
452	7.08155
453	6.22318
454	6.43777
455	7.51073
456	7.29614
457	5.36481
458	6.86695
459	6.43777
460	6.43777
461	6.86695
462	7.51073
463	6.43777
464	5.79399
465	6.43777
466	6.86695
467	6.43777
468	6.65236
469	7.72532
470	6.22318
471	6.00858
472	7.51073
473	6.22318
474	6.00858
475	7.51073
476	6.22318
477	6.86695
478	6.43777
479	6.43777
480	6.43777
481	7.51073
482	5.79399
483	6.43777
484	6.43777
485	6.43777
486	6.86695
487	7.08155
488	5.79399
489	6.43777
490	6.86695
491	7.51073
492	5.79399
493	6.86695
494	6.43777
495	6.43777
496	6.86695
497	7.51073
498	6.22318
499	6.86695
500	6.43777
501	6.86695
502	6.65236
503	6.22318
504	7.51073
505	6.43777
506	5.79399
507	6.43777
508	7.51073
509	6.22318
510	7.08155
511	5.79399
512	7.29614
513	6.43777
514	6.43777
515	7.51073
516	5.36481
517	7.08155
518	6.22318
519	6.86695
520	6.43777
521	7.08155
522	5.79399
523	6.86695
524	6.43777
525	7.29614
526	7.51073
527	5.36481
528	6.43777
529	6.86695
530	6.43777
531	7.08155
532	6.43777
533	6.22318
534	6.86695
535	7.08155
536	5.79399
537	6.86695
538	6.43777
539	7.51073
540	5.36481
541	6.43777
542	6.86695
543	6.43777
544	7.29614
545	7.51073
546	5.36481
547	6.86695
548	6.86695
549	7.08155
550	5.79399
551	6.43777
552	6.86695
553	6.43777
554	6.86695
555	6.86695
556	7.08155
557	5.79399
558	6.86695
559	7.08155
560	5.36481
561	6.43777
562	6.86695
563	6.43777
564	7.51073
565	6.86695
566	6.86695
567	6.43777
568	6.22318
569	6.86695
570	6.65236
571	7.72532
572	6.43777
573	6.43777
574	5.5794
575	6.22318
576	6.86695
577	7.08155
578	6.22318
579	6.86695
580	7.08155
581	5.79399
582	6.43777
583	6.86695
584	6.43777
585	6.43777
586	6.65236
587	5.79399
588	7.29614
589	6.43777
590	7.08155
591	6.43777
592	6.22318
593	6.86695
594	6.43777
595	7.93991
596	5.79399
597	6.43777
598	6.43777
599	6.86695
600	6.43777
601	7.08155
602	5.79399
603	7.29614
604	7.08155
605	5.79399
606	6.86695
607	6.86695
608	6.86695
609	7.51073
610	5.79399
611	6.00858
612	6.86695
613	6.43777
614	6.86695
615	7.08155
616	6.22318
617	6.43777
618	6.43777
619	6.86695
620	6.00858
621	6.86695
622	6.86695
623	7.29614
624	6.00858
625	7.51073
626	5.36481
627	6.43777
628	6.86695
629	7.08155
630	6.22318
631	6.86695
632	6.43777
633	7.08155
634	5.79399
635	6.86695
636	6.43777
637	7.72532
638	7.08155
639	5.79399
640	6.86695
641	7.08155
642	6.43777
643	5.79399
644	6.43777
645	6.86695
646	6.43777
647	7.08155
