0	14.1631	6.5279
1	8.79828	1.98391
2	7.29614	1.39056
3	8.79828	2.27039
4	7.08155	1.39056
5	8.58369	2.27039
6	8.3691	1.8927
7	7.08155	1.16845
8	8.58369	1.98391
9	7.51073	1.31438
10	6.65236	0.965665
11	8.15451	1.8927
12	7.29614	1.39056
13	8.3691	1.98391
14	7.51073	1.16845
15	7.51073	1.39056
16	7.93991	1.39056
17	7.51073	1.39056
18	7.08155	1.16845
19	7.93991	1.39056
20	7.08155	1.16845
21	7.51073	1.39056
22	7.08155	1.16845
23	8.15451	1.39056
24	7.51073	1.39056
25	7.29614	1.39056
26	7.51073	0.965665
27	7.29614	1.39056
28	7.72532	1.63197
29	7.51073	1.39056
30	7.08155	1.16845
31	7.51073	1.16845
32	7.72532	1.46888
33	7.51073	1.31438
34	6.86695	0.965665
35	7.72532	1.39056
36	7.93991	1.39056
37	7.08155	1.16845
38	7.72532	1.39056
39	7.72532	1.39056
40	7.08155	1.16845
41	6.86695	1.16845
42	7.93991	1.39056
43	7.08155	1.16845
44	7.72532	1.39056
45	6.43777	0.965665
46	7.93991	1.63197
47	6.65236	0.965665
48	7.72532	1.39056
49	7.29614	1.39056
50	7.29614	1.39056
51	6.43777	0.965665
52	8.15451	1.63197
53	6.86695	1.16845
54	6.86695	0.965665
55	7.51073	0.965665
56	7.29614	1.39056
57	6.43777	0.965665
58	7.72532	1.39056
59	7.51073	1.39056
60	7.72532	1.16845
61	7.29614	1.16845
62	7.72532	1.39056
63	7.51073	1.16845
64	7.29614	1.39056
65	7.08155	1.16845
66	7.51073	1.39056
67	7.93991	1.39056
68	7.29614	1.16845
69	7.93991	1.39056
70	6.86695	1.16845
71	7.93991	1.63197
72	6.86695	1.16845
73	7.72532	1.39056
74	6.86695	1.16845
75	7.51073	1.16845
76	7.08155	1.16845
77	7.29614	0.965665
78	7.08155	1.16845
79	7.72532	1.63197
80	8.15451	1.63197
81	7.08155	1.16845
82	7.51073	1.16845
83	7.72532	1.39056
84	7.29614	1.39056
85	6.43777	0.965665
86	7.93991	1.63197
87	7.29614	1.16845
88	7.29614	1.16845
89	7.93991	1.39056
90	6.86695	1.16845
91	7.51073	1.16845
92	7.72532	1.16845
93	6.86695	1.16845
94	7.51073	1.39056
95	7.72532	1.39056
96	7.72532	1.39056
97	7.51073	1.39056
98	7.29614	1.16845
99	6.43777	0.965665
100	7.51073	1.39056
101	7.72532	1.39056
102	7.29614	1.39056
103	7.29614	1.39056
104	7.51073	1.39056
105	7.51073	1.39056
106	6.43777	0.965665
107	7.29614	1.16845
108	7.93991	1.39056
109	7.72532	1.39056
110	7.29614	1.39056
111	7.29614	1.16845
112	7.51073	1.39056
113	7.08155	1.16845
114	7.93991	1.39056
115	6.43777	0.965665
116	7.93991	1.39056
117	7.29614	1.39056
118	7.08155	1.16845
119	6.65236	0.965665
120	7.51073	1.16845
121	8.15451	1.63197
122	7.93991	1.39056
123	6.86695	1.16845
124	6.65236	0.965665
125	7.72532	1.39056
126	7.72532	1.39056
127	7.08155	1.16845
128	7.51073	1.39056
129	7.72532	1.39056
130	7.08155	1.16845
131	7.51073	1.39056
132	7.51073	1.39056
133	7.72532	1.71674
