0	36.4437	0.784761
1	34.6015	0.757668
2	33.34	0.736513
3	32.6392	0.717481
4	31.7381	0.700758
5	31.1974	0.686347
6	30.4565	0.674124
7	29.7157	0.663836
8	28.9948	0.655208
9	28.5142	0.647968
10	27.8935	0.641877
11	27.3128	0.636727
12	27.0324	0.632342
13	26.7721	0.628575
14	26.4918	0.625312
15	26.3516	0.62246
16	26.1714	0.61994
17	26.2715	0.617698
18	26.2315	0.615684
19	26.0713	0.61386
20	26.1914	0.612198
21	26.1714	0.610673
22	26.1914	0.609265
23	26.1113	0.60796
24	26.0312	0.606744
25	25.9912	0.605606
26	25.9712	0.604537
27	25.9111	0.603532
28	25.9511	0.602581
29	25.851	0.60168
30	25.871	0.600824
31	25.831	0.600006
32	25.831	0.599226
33	25.851	0.598479
34	25.851	0.597763
35	25.831	0.597073
36	25.7709	0.596409
37	25.7509	0.595767
38	25.7509	0.595147
39	25.831	0.594545
40	25.811	0.593963
41	25.811	0.593397
42	25.7509	0.592849
43	25.7109	0.592312
44	25.6107	0.591792
45	25.5907	0.591284
46	25.6107	0.590788
47	25.6308	0.590306
48	25.5106	0.589835
49	25.4906	0.589373
50	25.4305	0.588921
51	25.4505	0.58848
52	25.4105	0.588046
53	25.4706	0.587621
54	25.4906	0.587207
55	25.5106	0.586798
56	25.4706	0.586399
57	25.4505	0.586006
58	25.3905	0.585622
59	25.4105	0.585243
60	25.3704	0.584872
61	25.3704	0.584506
62	25.3304	0.584147
63	25.3304	0.583795
64	25.2703	0.583446
65	25.2703	0.583104
66	25.3104	0.582768
67	25.2903	0.582438
68	25.1502	0.582112
69	25.0701	0.581791
70	25.0701	0.581474
71	25.03	0.581161
72	25.01	0.580854
73	24.97	0.580551
74	24.97	0.580253
75	25.01	0.579957
76	24.99	0.579667
77	24.97	0.579379
78	24.9499	0.579096
79	24.9499	0.578815
80	24.9499	0.578539
81	24.9299	0.578266
82	24.9099	0.577997
83	24.9099	0.577731
84	24.9099	0.577467
85	24.9299	0.577207
86	24.9099	0.57695
87	24.8899	0.576695
88	24.8899	0.576442
89	24.9299	0.576192
90	24.9299	0.575946
91	24.8899	0.575702
92	24.8298	0.575461
93	24.8298	0.575222
94	24.8098	0.574984
95	24.7897	0.574749
96	24.7297	0.574516
97	24.6696	0.574288
98	24.6095	0.574057
99	24.6496	0.573832
100	24.6696	0.573607
101	24.6696	0.573385
102	24.6095	0.573164
103	24.6296	0.572944
104	24.6496	0.572727
105	24.7097	0.572513
106	24.7097	0.572299
107	24.7697	0.572086
108	24.7897	0.571876
109	24.7897	0.571666
110	24.8098	0.571458
111	24.7697	0.571253
112	24.8098	0.571049
113	24.8098	0.570846
114	24.8298	0.570644
115	24.7897	0.570444
116	24.7897	0.570244
117	24.8298	0.570047
118	24.8498	0.56985
119	24.8298	0.569656
120	24.7897	0.569462
121	24.7497	0.569268
122	24.7297	0.569079
123	24.7097	0.568889
124	24.6696	0.5687
125	24.6496	0.568513
