0	60.1073
1	50.6261
2	49.9106
3	49.0161
4	48.4794
5	48.4794
6	47.4061
7	47.9428
8	48.4794
9	48.3005
10	46.8694
11	48.3005
12	47.7639
13	49.0161
14	47.9428
15	47.2272
16	47.2272
17	49.7317
18	48.4794
19	47.9428
20	48.4794
21	48.1216
22	48.1216
23	47.7639
24	47.585
25	48.4794
26	48.8372
27	48.3005
28	48.4794
29	47.7639
30	48.1216
31	47.0483
32	47.585
33	47.9428
34	47.9428
35	47.9428
36	49.0161
37	47.9428
38	48.3005
39	47.585
40	47.2272
41	46.8694
42	47.0483
43	47.2272
44	47.0483
45	47.585
46	48.4794
47	49.3739
48	47.7639
49	47.7639
50	46.8694
51	47.7639
52	49.9106
53	48.1216
54	47.7639
55	48.8372
56	47.9428
57	48.6583
58	47.7639
59	47.2272
60	48.6583
61	48.8372
62	48.6583
63	48.3005
64	48.6583
65	49.0161
66	47.9428
67	47.9428
68	47.2272
69	48.3005
70	48.1216
71	47.585
72	47.585
73	48.4794
74	47.7639
75	49.0161
76	48.6583
77	48.1216
78	47.9428
79	47.7639
80	48.3005
81	47.9428
82	49.3739
83	47.4061
84	47.7639
85	47.9428
86	49.5528
87	49.0161
88	48.3005
89	47.9428
90	47.7639
91	47.9428
92	47.7639
93	47.4061
94	49.0161
95	48.8372
96	47.2272
97	47.9428
98	47.2272
99	48.3005
100	47.585
101	47.9428
102	48.3005
103	48.4794
104	48.6583
105	48.4794
106	49.7317
107	47.4061
108	48.1216
109	48.3005
110	48.8372
111	47.585
112	48.1216
113	48.1216
114	49.3739
115	49.195
116	47.585
117	47.9428
118	48.3005
119	48.1216
120	47.9428
121	48.4794
122	49.195
123	49.0161
124	47.9428
125	47.7639
126	48.3005
127	47.585
128	47.2272
129	47.585
130	50.0894
131	48.3005
132	47.7639
133	47.585
134	48.3005
135	48.1216
136	49.195
137	49.0161
138	48.3005
139	47.9428
140	48.8372
141	48.8372
142	48.3005
143	47.2272
144	49.3739
145	47.9428
146	48.1216
147	47.7639
148	47.4061
149	47.9428
150	47.7639
151	48.6583
152	47.7639
153	48.3005
154	47.585
155	47.585
156	47.9428
157	46.6905
158	48.6583
159	47.585
160	48.1216
161	47.9428
162	47.7639
163	48.8372
164	47.585
165	47.9428
166	48.4794
167	48.4794
168	47.4061
169	47.585
170	48.8372
171	49.195
172	47.0483
173	47.9428
174	49.5528
175	47.9428
176	47.585
177	48.6583
178	48.3005
179	47.4061
180	48.8372
181	48.8372
182	47.0483
183	48.1216
184	47.585
185	49.0161
186	46.8694
187	47.2272
188	46.8694
189	49.0161
190	48.1216
191	49.0161
192	48.8372
193	46.8694
194	48.6583
195	47.585
196	48.4794
197	47.4061
198	47.9428
199	48.4794
200	49.7317
201	47.2272
202	48.8372
203	47.585
204	48.3005
205	48.8372
206	47.4061
207	48.3005
208	47.2272
209	49.0161
210	47.585
211	48.4794
212	48.3005
213	48.4794
214	47.9428
215	48.6583
216	47.585
217	48.4794
218	47.7639
219	49.0161
220	47.2272
221	47.9428
222	49.3739
223	48.3005
224	47.7639
225	47.9428
226	48.4794
227	47.7639
228	48.3005
229	48.8372
230	47.2272
231	48.3005
232	48.1216
233	48.4794
234	47.585
235	47.585
236	48.3005
237	47.7639
238	47.4061
239	48.4794
240	47.2272
241	49.0161
242	48.6583
243	49.3739
244	47.9428
245	48.1216
246	47.7639
247	48.8372
248	48.3005
249	47.9428
250	47.585
251	48.6583
252	47.0483
253	47.585
254	48.3005
255	47.9428
256	48.3005
257	46.6905
258	48.6583
259	47.9428
260	47.585
261	47.4061
262	46.8694
263	48.4794
264	48.4794
265	48.3005
266	48.4794
267	49.0161
268	47.0483
269	48.6583
270	47.585
271	48.4794
272	47.2272
273	48.1216
274	48.6583
275	47.7639
276	47.585
277	49.3739
278	47.585
279	48.4794
280	49.7317
281	47.585
282	47.7639
283	48.4794
284	48.6583
285	48.8372
286	49.0161
287	47.9428
288	47.585
289	48.6583
290	48.6583
291	49.3739
292	48.3005
293	47.9428
294	48.3005
295	48.8372
296	47.9428
297	48.6583
298	47.585
299	48.4794
